,SaddleY@Mainsketch,UpperLeg@Mainsketch,HandleX@Mainsketch,HandleY@Mainsketch,Arm@Mainsketch,SaddleX+.2@Mainsketch,CrankLength@Mainsketch,LowerLeg@Mainsketch,TorsoLength@Mainsketch,Neckandhead@Mainsketch,TorsoWidth@Widthdef
Config_7105,0.5297662091160396,0.3578233664456449,0.491629665083873,0.6356338190011404,0.5893592650954022,0.41693449366797236,0.16093770783982292,0.5087482915724213,0.5480782414456278,0.30125438281786127,0.352278976350669
Config_7106,0.711472439644546,0.4003240470133992,0.2926391089807431,0.49204679050715455,0.6446700305955568,0.31120236958316144,0.17755112887333557,0.5651454796099158,0.508690784012134,0.333892761630484,0.30610543489391956
Config_7107,0.6272282534235468,0.42751046437049867,0.5707272712681393,0.5663278640228784,0.6222509470221708,0.37451831894630433,0.1695639203601453,0.5278210737874807,0.4731617505520154,0.2863640207020509,0.33187450955278835
Config_7108,0.5833552221936578,0.3708593859708228,0.37350904330924434,0.5996727853420862,0.6989897605977137,0.396103461012407,0.1540219238284435,0.5403266828480414,0.5642286656368081,0.30754962353723364,0.3638863049244003
Config_7109,0.4375450381839002,0.39062684538149095,0.4566898157474689,0.5319730657688779,0.656545701410872,0.4392608815478041,0.16558439288940222,0.47283049624973716,0.49638941417061083,0.3218839314220328,0.2695263992074338
Config_7110,0.415072037676251,0.3722378246674486,0.5048830682937184,0.7918871682348004,0.6350123251377244,0.3773392648133971,0.18740447794506693,0.573689923860002,0.5358852562420986,0.2790924728402606,0.32509934174460065
Config_7111,0.6632969838417028,0.41309919284130486,0.33232874024515235,0.5704803786634125,0.7070689084145451,0.4711098610245339,0.16810906237639323,0.5098860941247684,0.4944795444386684,0.30994254951960876,0.36904923502230313
Config_7112,0.5774063315098067,0.39180673073120215,0.5906478557195606,0.4976051800641229,0.6108346061476588,0.4195922928591105,0.1759340928155203,0.4900179143505941,0.5173749549814843,0.2971635787062853,0.34580110771402345
Config_7113,0.6219871156840959,0.35974249182326207,0.39240975375280895,0.6875656672969327,0.6460807486244177,0.4423037049008542,0.1805625528318742,0.5005798997897604,0.5265491730599976,0.3434076550805902,0.3122686302310584
Config_7114,0.5216211500061398,0.4304281770335546,0.4698598390791258,0.44304149323319886,0.6736306977933547,0.39870378175209814,0.17196022351732487,0.5190760812330093,0.5073424168828629,0.31681137017068284,0.3893584248422039
Config_7115,0.551792753687971,0.3511203398945964,0.5647241445764142,0.5180113374043679,0.6849947552889324,0.38821887460719046,0.19484958108505837,0.46248786878618675,0.5311372046509698,0.2687864037674594,0.42939772648293517
Config_7116,0.6427531913656792,0.42042644126001705,0.4872622196915585,0.5870702734177428,0.6519013430855696,0.43054295939159765,0.17811606318517909,0.5351161490370341,0.5125462196574323,0.2936445786997347,0.3191265686189342
Config_7117,0.6004427791760739,0.38709961069111737,0.45223985471018296,0.5537542900162273,0.5756673977863842,0.40907493535645933,0.18348364259235111,0.5239322976929783,0.5409466984937341,0.3318268319289431,0.3509546652514204
Config_7118,0.6841334619270663,0.36647112981920793,0.5231988913063029,0.4737439890382154,0.6652072541731203,0.4554600067601637,0.15517375485708437,0.5521768158986617,0.5753713094652593,0.28511866738557695,0.3773687697078656
Config_7119,0.482233223950603,0.4070101492022746,0.36649669022176784,0.621560484531769,0.6176168049550081,0.3657038672417379,0.17390574298718375,0.5053067438371925,0.5219998297191741,0.3132544600376832,0.33056116238462874
Config_7120,0.455054581190628,0.3632657489051357,0.40371920787500026,0.5954432859233699,0.6070535473554696,0.22699193178824256,0.16711885078943572,0.4797916613133589,0.5197042546249002,0.3020488102598044,0.3082947691127554
Config_7121,0.6736455087898732,0.40424360242167073,0.5534114188561393,0.4223359065023592,0.6549631679493738,0.4038873958393894,0.18525778205524274,0.5214674404712049,0.5672760125018661,0.33632333622185034,0.3536228998542872
Config_7122,0.58916646427125,0.4378847091715554,0.05221647762190951,0.5274155367497104,0.6322572941332644,0.44865682128634005,0.1571349023066574,0.5467132104693697,0.5383650042822511,0.28754100360588314,0.38263397734381954
Config_7123,0.6324305869694521,0.3748983257827216,0.6062277267964526,0.6308368719411513,0.669185580937727,0.48057024166444073,0.16281238583204816,0.5121583077497817,0.5100047724241281,0.30834153727143976,0.32219498324371554
Config_7124,0.5374653372941314,0.3941838328198227,0.5139203159753055,0.5621604765680125,0.6432716691477348,0.3284007790041559,0.1406304473207971,0.4928701081038316,0.528831183600149,0.3230304878579517,0.3432784513345949
Config_7125,0.5036015768539779,0.37993529177845203,0.30836229592279085,0.4596195252620696,0.6489496690743768,0.34552270137267227,0.16908191623349084,0.5384914192895607,0.5149953150912879,0.2988296984622276,0.3483540068517635
Config_7126,0.6113513875133718,0.39906427305547676,0.42432507832115685,0.7032424283564964,0.6787622653751821,0.5068190450507372,0.16025988828703122,0.4699444023009691,0.5334827617094196,0.282362663583044,0.32787811319880333
Config_7127,0.5650142462232539,0.32138183384963936,0.5328011839576025,0.3325539537978418,0.6143322805035246,0.4628669065779244,0.16505534061751223,0.5076070109084789,0.5242767297218117,0.30519277346985113,0.3993499683545404
Config_7128,0.7417339400126379,0.38945024197517425,0.380125168405608,0.5787666012914251,0.6615638873440632,0.37164407525696413,0.18194329826618863,0.5596928445307994,0.5925199995792789,0.25169265580554445,0.3382599263765482
Config_7129,0.3238222640939022,0.3696220144194207,0.33361318881641266,0.43954836861309754,0.6239200596596028,0.43592618715421605,0.164171500132074,0.5322249198332653,0.5478838926073445,0.33811442120712554,0.40642744480425036
Config_7130,0.6536621845711853,0.41013411161402924,0.5054421937980794,0.6023352046227652,0.6739283282625671,0.3450473083001187,0.18081161129807405,0.49304240706306635,0.5085242125131522,0.3025428939207262,0.339359202261326
Config_7131,0.5658106838155446,0.38959720041029866,0.43451430608499614,0.6848900383702713,0.5929919027108449,0.3931646222599258,0.14993606377075364,0.45011244281434937,0.47244450826236073,0.3155519617611035,0.3173097914987858
Config_7132,0.6120232190849042,0.3560347520125999,0.5434722439322586,0.4955468760834747,0.6583753653038469,0.37128067330396775,0.1682925864680949,0.5031174528950111,0.5638771006124159,0.27636543998885477,0.34948481479592386
Config_7133,0.5048097790595159,0.42523010437339986,0.6885096411819372,0.7806728471935256,0.7083889307276008,0.41397045865008175,0.15908298408682642,0.5216191176491128,0.4961575203439336,0.29598644108388594,0.3290621942348353
Config_7134,0.5384000546872298,0.34575182687169637,0.41494083570952606,0.6198616589281832,0.6654450032204453,0.40356363554204877,0.16629642884122475,0.4871461855728243,0.5806351107403526,0.3293834714442976,0.3234833160061863
Config_7135,0.7179541084839484,0.3943334366742682,0.5654605355229563,0.4712378671831525,0.6178162412204947,0.21176596457292082,0.18379551109578762,0.5266584707887086,0.5229974213506566,0.29934116995470583,0.3670341157713538
Config_7136,0.6330785862478382,0.4167815381595545,0.27493650140279435,0.5521640306149728,0.6406747341487667,0.35903962317490556,0.15557175641640947,0.5602842085660557,0.5028478465054651,0.3120949618009326,0.344379448840637
Config_7137,0.5898840697989682,0.3848883224229058,0.6261458032946599,0.5855096453311859,0.6031601897350065,0.38250840407558145,0.17022371479377937,0.5168833503869704,0.5547440270872851,0.2608335154687772,0.3100919815760931
Config_7138,0.6742961982324213,0.3634743468218518,0.3673975004675194,0.659778894501389,0.6854373275610524,0.3277831839121849,0.1783319497601396,0.5387147504987926,0.5321575484553419,0.3193593177544599,0.3342979886958323
Config_7139,0.4570101222932984,0.40441240814604246,0.5237886097168842,0.5161982301239123,0.6296477798057002,0.42465153370824493,0.16182310976670877,0.4982732048642877,0.48741354231303974,0.2923549433601613,0.3853366365049962
Config_7140,0.48370248013664896,0.3666630000734499,0.5540949576398833,0.5605925237546282,0.5861316858399568,0.4911619362257096,0.17952673512189293,0.4756812529298553,0.4473902907206217,0.3104489404644873,0.3469132880344171
Config_7141,0.6847952192947623,0.4071881431996332,0.4043997424602623,0.7424423018259705,0.6434458722557459,0.38788645944612943,0.16303321026660433,0.5192237771457693,0.5252706475700205,0.28018627521487016,0.2945480623181122
Config_7142,0.6011342664653831,0.4523443022151113,0.4791042471098399,0.6290672661044416,0.6209293459659642,0.33698060661688967,0.17118097020702344,0.5425429171048121,0.5449013310407903,0.32637074129695653,0.32632858730692865
Config_7143,0.6433958641576646,0.3776128079588542,0.4437744703583506,0.5256834209532454,0.6939211610498643,0.2818042873374606,0.18562595882284463,0.529357010860009,0.4921590186708572,0.3041154153250475,0.3931158298802782
Config_7144,0.729905654072871,0.3514374460929661,0.5144923765761382,0.417731893111812,0.6072998964508102,0.36532286729443314,0.1574651328370545,0.5752462713866004,0.516043756237557,0.3173993762400827,0.3576248518297774
Config_7145,0.5526481051191144,0.396749650244069,0.3519728816493813,0.5938655955186231,0.6551589225065214,0.45501901802601913,0.1750961241306253,0.5100281630907388,0.5588901998466875,0.2903781180605652,0.313873679213226
Config_7146,0.5226665303969951,0.38250745003349357,0.49656774527305103,0.648873837555989,0.6379264774612102,0.4705640533618269,0.18221824285866595,0.5525696316203598,0.49967146376424326,0.30725374978215353,0.3058201405184984
Config_7147,0.7065313366274619,0.4308218030042814,0.31010222178915864,0.5062055285840457,0.5562947169909677,0.3769893185324128,0.16525494486958364,0.5054514130806645,0.5394802905699184,0.2710626464055693,0.35211242410287324
Config_7148,0.6226446867282044,0.401766799823828,0.577821152609224,0.30222163876721747,0.6617835746092816,0.31683331082704685,0.1731086461853258,0.4837992522488208,0.57038861161425,0.3214680789033918,0.37954423422690703
Config_7149,0.5781581140416748,0.3379011444400849,0.3809276552407177,0.7000933381775116,0.6268180589807676,0.35232891829095747,0.19090509973162975,0.49572004898087746,0.4813687803924155,0.30095501006312186,0.3204921253662235
Config_7150,0.41827616648623767,0.41330533545573733,0.461654699680119,0.4567322579358859,0.5984828081873629,0.5282546522714784,0.17720531969285172,0.5145806860565202,0.5511308877171882,0.28590569357453044,0.34186665516288184
Config_7151,0.43994732736495135,0.3321695672040893,0.4834519853812726,0.5896768911232914,0.6892958636990705,0.31034162399703813,0.15174884150945828,0.5042898680123693,0.5148444968788566,0.36251870979600104,0.3688199120922772
Config_7152,0.669104935603904,0.3907741139076533,0.24494190574653973,0.40371172568188574,0.6310436814896381,0.41660390504819916,0.17262319246263066,0.5496171291614679,0.5567360040189638,0.3048990245550768,0.32492184707661487
Config_7153,0.5840887816575058,0.4116873228507739,0.559671318658663,0.520996099022022,0.6536080676158552,0.4663524601580419,0.16471919704580476,0.5228434670578328,0.5333346890246192,0.3183632985553791,0.29061385881122054
Config_7154,0.6278804855544821,0.3813036587711643,0.3599716475250313,0.624418517170841,0.5818160463665318,0.5153768799144278,0.15981930666128108,0.533738802974904,0.5241346993247215,0.2817962109168916,0.35620643917139
Config_7155,0.5307513776810014,0.40048294875479673,0.4483113711738619,0.5563938005292643,0.6193902154279893,0.34877071560775574,0.1687793524771332,0.45788468234160934,0.5434872995461473,0.2985208888090805,0.33557409070057176
Config_7156,0.5593459295414897,0.3763478488670227,0.584485895055754,0.5009714388966309,0.6365555449924061,0.33255289041029934,0.15656118177590203,0.5180478235405245,0.5195598242716821,0.3353588955654999,0.34061322567344604
Config_7157,0.6485314105667503,0.39553583625401617,0.5009870199162778,0.8188610078130816,0.6128318516095828,0.4852516717111341,0.16680470481302312,0.4995125238090272,0.5382073170213081,0.3146618989798188,0.3621005700846403
Config_7158,0.6066176455884839,0.36510172926470197,0.46603940739618843,0.4485607599679075,0.6476857683990674,0.45157009176778173,0.16243841143390395,0.4887050223660638,0.5098422521105157,0.2739858402674555,0.30342891759957286
Config_7159,0.49476530571108257,0.44394563076125,0.38717333441636614,0.6921912431390573,0.6764127853448466,0.26385250687636574,0.17070241281376805,0.5659788790652768,0.5286880083448665,0.2951105261093726,0.3770714883123242
Config_7160,0.4712917135398185,0.388421973763346,0.43917866869179556,0.7087572661230537,0.6505981725839294,0.3683372077708517,0.17166012233418917,0.5253597955144269,0.5309920887407222,0.3096402496079638,0.3534537358836083
Config_7161,0.6795233076679086,0.4808776260858386,0.5991187206689111,0.5478958689050201,0.6009021112590525,0.45861488581693105,0.1474959892148342,0.48551516765967584,0.4846103349443875,0.27839717153844656,0.3080295303187892
Config_7162,0.595560894102832,0.4086368446444901,0.34325596621203164,0.4642478294712521,0.682091477416678,0.41135391102491875,0.18015622335581305,0.5066041209082763,0.5123903479371796,0.32503235187623,0.33301113450913034
Config_7163,0.5456808448795255,0.42285970351113134,0.5487032000076489,0.35972183021375426,0.5690966803288221,0.3905356695557831,0.1866803614404794,0.536971479293715,0.5218570539868281,0.2893347057191856,0.2790450589118204
Config_7164,0.5140578381667817,0.36176975587600135,0.2948136010954449,0.5302739992844646,0.6092203836220299,0.40097317177790115,0.17359778381956356,0.49164539707807003,0.5357330662453094,0.3064669820108285,0.29788369752146954
Config_7165,0.6173621338102142,0.4342721317536664,0.41999802296278144,0.5980826341060351,0.633809519200837,0.4450355391687099,0.18298147560584255,0.511164161773868,0.5172278858568105,0.3203922994668772,0.3726820010793502
Config_7166,0.5720728056231963,0.37374871853241526,0.5285543796122214,0.5647671888750101,0.6716172395555916,0.4219395787033459,0.17776122530828906,0.5446803053908199,0.5264070113915937,0.30015203730873513,0.33810265299960335
Config_7167,0.3872828662206298,0.39314033921527214,0.6374185610378376,0.6338210718430567,0.6448456436743708,0.3797693137052125,0.19305124389975148,0.47795602582769237,0.5071712162271941,0.28463131698934324,0.3590767166852783
Config_7168,0.404500603097961,0.35707049432240245,0.4550255795490549,0.6814274425281686,0.6303470535864509,0.39185239779796305,0.15945629391585084,0.5083208147357416,0.5774185506854848,0.3142240502208771,0.3270212990222852
Config_7169,0.6613666438157246,0.39984930493792,0.6315847970890827,0.5325368870920127,0.6872902159731764,0.5016274082807355,0.17639527027722665,0.5628821555738719,0.5224277349030132,0.2865146354091597,0.3716746753885205
Config_7170,0.5751360998357669,0.4265062327061513,0.3709297898077332,0.43464573291810604,0.6042379589898573,0.43447085288285114,0.1685364175026102,0.5273196109007422,0.5020797454491754,0.3341735915004331,0.34755195490062735
Config_7171,0.6200098405680669,0.3703328763359221,0.5684453228591826,0.7685894182623326,0.6413646866241692,0.4126603430871147,0.15089715332352005,0.5396250255679176,0.5537988593013196,0.2946654581178931,0.3147608609692748
Config_7172,0.5184341051203564,0.39018533290599433,0.4899898605259415,0.49275407384086506,0.6664094613694492,0.3698172211239136,0.1644469432873628,0.47179347634948515,0.4860574162319652,0.27261064683364133,0.39563321268199103
Config_7173,0.5492007038650016,0.38547942300109356,0.39603532299839767,0.5500352243155622,0.7150450487129607,0.3811436002177694,0.16213350688429226,0.5128691782068383,0.5471165313912472,0.3178775978888607,0.38087163744576386
Config_7174,0.6408238267559355,0.4050927695997436,0.4725821664290148,0.6176139774524312,0.6592073782672441,0.42329134253378464,0.17046312730859603,0.4937253919759374,0.46919629503537125,0.3516580282205099,0.3069451293226485
Config_7175,0.5983596377988211,0.34731457926277365,0.5076856933923111,0.5137530115880856,0.5944637171286524,0.44662890803145067,0.15607853407655867,0.481029841111247,0.5625248842278947,0.29810671186816706,0.3424937485961415
Config_7176,0.4776922587096776,0.41771132146484596,0.5952698855446273,0.5834319881800635,0.6246522231564998,0.40226859192620174,0.16655148483547494,0.5482802655159686,0.4952108914420101,0.281010673931621,0.32125584085090714
Config_7177,0.49989907326846633,0.3782379634273798,0.5358836554515881,0.6462688362965081,0.5997147298795649,0.3505688841858219,0.1753516304072818,0.5247212592842457,0.5050649668982347,0.31987084935189786,0.318126338389083
Config_7178,0.6928080055529044,0.42175122927685044,0.38408790210561816,0.5036106339782659,0.6498619957754792,0.4403926810054501,0.15789085136031214,0.4846687344058686,0.544188612056261,0.2928297216944535,0.3613278441081003
Config_7179,0.6093294393729317,0.3973615341060725,0.658251467640566,0.575142238948215,0.6275310233684228,0.5212578662812373,0.18613887295481094,0.5060287488786197,0.6016934511906425,0.30607452370001625,0.4125927105603847
Config_7180,0.5626054164502197,0.459654923326182,0.42736574095699636,0.5414044288751387,0.6386123455409676,0.313695329991467,0.1798384774143542,0.5361341945428316,0.5577904839323051,0.2997476829341496,0.35013568876965123
Config_7181,0.534625590270004,0.3401865209164705,0.6116451772914907,0.4110837746535315,0.6559477338860387,0.2740104196479112,0.1774815415110132,0.5013336761072585,0.47952056220652617,0.3243957140757643,0.3450103072869938
Config_7182,0.7150542507170761,0.392546648807978,0.44604971109342123,0.5917681378029194,0.6082709534535073,0.40745147854691405,0.16085466273816784,0.5435894812425839,0.5292612845502668,0.29641789631568694,0.28832297688367425
Config_7183,0.6304837003461209,0.41414192400279176,0.5167903752062551,0.6685796998291892,0.6966632909593865,0.45327754315660873,0.1918969246295626,0.5198167419932151,0.5502895770719028,0.3092388134221787,0.3242068240835512
Config_7184,0.5870022416503206,0.38310562632596273,0.4070945797533396,0.4809401672928829,0.6216872290986246,0.48812206500307165,0.17335270225321928,0.5846388367362861,0.4988291366922295,0.28879674626525315,0.38703467305308276
Config_7185,0.6716966285501059,0.36088432637935114,0.4812775916502524,0.558496598899229,0.6441443294268892,0.42878971037786384,0.1655188132755069,0.5300562707804003,0.5201367734588738,0.33976652763844256,0.3555084524984303
Config_7186,0.4489084277097627,0.4024178038216693,0.21966892912273378,0.7356401705147705,0.5880268497080695,0.3348051069964112,0.1825941019089022,0.4909298883125008,0.5685488390326581,0.30293706948445187,0.3110764695524834
Config_7187,0.6665200628898083,0.42401718602416977,0.46822403534971485,0.6515238740009767,0.6231821265741085,0.3668394951645942,0.1872549958556315,0.5001242643770643,0.560040939653289,0.28254749466162077,0.3782800346378927
Config_7188,0.5811415132101772,0.3985967370808764,0.5409106038175222,0.5792845396130241,0.6455501225131465,0.28820442649973566,0.15869840602542434,0.47445776821654273,0.5351272038992696,0.32857974161245135,0.3514491647690317
Config_7189,0.625267852952497,0.31443054101857354,0.43215314672637806,0.5457449744995914,0.6101497987010167,0.33908665061755633,0.16389264850799862,0.5094597130995698,0.5064800699960235,0.29187292930541436,0.2530385021476428
Config_7190,0.5267684199544819,0.4093789765184818,0.3283527272481585,0.6131733582356851,0.6344972070828042,0.4943998569852399,0.1488252544878159,0.5286682650864251,0.5258386684975168,0.25451629480292565,0.36288580126995773
Config_7191,0.5560282667870068,0.36263249149635235,0.5214371998725528,0.750012807515788,0.6170146654805588,0.5370176335217269,0.16998408305101542,0.4829046032873888,0.5117631464867912,0.31510442859878823,0.3697460249520345
Config_7192,0.6459647274857755,0.43625125796870157,0.6210399880666904,0.48698594717400956,0.5731231756897485,0.35405359879042075,0.16150681055066585,0.5510415089565245,0.5304130848646873,0.3366615922052902,0.29267222589105557
Config_7193,0.6038864165830277,0.37440817864658815,0.2619038019016818,0.6748210468051244,0.6513404156888649,0.319787922712754,0.16603939714718619,0.5140090915980258,0.5212851532464726,0.2955507493654973,0.35691173729510095
Config_7194,0.4893785582851585,0.3937358526862251,0.4123624969598651,0.4238076685619565,0.6837110493897081,0.4727757396948951,0.1550373381656978,0.4950636223535337,0.5401272392009531,0.2752282996762178,0.33620879440090196
Config_7195,0.4644290106407871,0.35014300938958265,0.3776861791494995,0.4745667008442106,0.6427499729363302,0.4152847959290487,0.1851379348026881,0.4436127124857284,0.5375803984894035,0.3209244294076869,0.28270157937365586
Config_7196,0.6769047232585624,0.3961411794724984,0.5309717497579429,0.6221293647184807,0.5840743999932548,0.30673030958638975,0.1670562223138671,0.5117321466344156,0.4970743733334058,0.2937594322965346,0.3437499012312701
Config_7197,0.5927363115583744,0.4196606186273662,0.4594528474594432,0.7237290288314778,0.6684089131666487,0.3727286322855123,0.17484248603491642,0.531489379548787,0.5189807135621103,0.30686000606491753,0.36617106363328217
Config_7198,0.6356662086939365,0.38665834477134475,0.4943692173801197,0.3953927195407755,0.6317379574967406,0.39447288708822503,0.17922057807638458,0.5210141030813626,0.528116169864197,0.2852785150477956,0.3336560463103844
Config_7199,0.7208868395634318,0.365890020103187,0.42248109358391317,0.5186119160977785,0.6543792293514817,0.3469313324574188,0.13917206734708076,0.5458209872359613,0.548667621743948,0.33206953828648905,0.309077333274375
Config_7200,0.5420827616328967,0.4064800192809505,0.5746198698435553,0.6626455148194103,0.6063054205196401,0.4373975236263076,0.17094166318585968,0.5025264992751747,0.5091873157077026,0.30055441950938605,0.3541325378546695
Config_7201,0.5095223607827293,0.37172508021969325,0.47693111747505806,0.6044771744300456,0.5398191876859448,0.4260208409960652,0.19003048396572872,0.5580305455377377,0.5327445235663049,0.3256899638945199,0.3598166549644557
Config_7202,0.698234882322799,0.4124876062008861,0.7586452657301874,0.4441741901057926,0.6372409650098161,0.3302155338746599,0.16902149335883698,0.507177767553462,0.48869211341778923,0.29726919717167216,0.31647751924482137
Config_7203,0.6147003473252811,0.3913637722452113,0.40166044861476125,0.5370048899158414,0.6136944934226058,0.3838644289623364,0.17693233732078115,0.4863404278925886,0.5142384207636047,0.31004356418703016,0.33873136492640965
Config_7204,0.5689653645868017,0.35903695244860717,0.6031183579941963,0.641182041928071,0.6777328477064704,0.3606459681551207,0.18185289751586253,0.49764486270834096,0.5427966364649038,0.28986156285546594,0.37372174245797884
Config_7205,0.6562282444183098,0.3819068815005154,0.34771534062455567,0.7962310346948661,0.5972012220139561,0.24866834185736045,0.1525168944580229,0.4687496495251664,0.5847308508686551,0.344045878161673,0.3488374325935433
Config_7206,0.36372896406417227,0.42928860099468025,0.5122096935748904,0.570998721045476,0.6484061845065072,0.40485879946524006,0.17286551043472234,0.5163047683877448,0.5235663359739429,0.3037231761856739,0.2993888380048014
Config_7207,0.6549450558547839,0.3952342508630195,0.42615421062088726,0.5511008855133963,0.6532255124758388,0.37907838610015215,0.17847718883744462,0.4890847008455109,0.5735481232640632,0.3281917977426919,0.3861697573552916
Config_7208,0.5673941320409439,0.418186894115403,0.4976696139296441,0.46953393108765545,0.630695679731967,0.3212046596842075,0.17034344268011728,0.5091752796800717,0.5404535384203322,0.2821758786348455,0.35516205127797973
Config_7209,0.6133637816053245,0.3857745198082834,0.46275308313526814,0.658368491913854,0.6669001494093768,0.35490347846135584,0.15582836417203244,0.473820880243397,0.5120775028009171,0.3050948556736224,0.28706844833728823
Config_7210,0.5071894402459105,0.4054361554831695,0.3825175143555971,0.38031404204689767,0.6417102831563325,0.5424614132209312,0.1664241949193955,0.5410459422449304,0.5307023026591791,0.3186091185033971,0.3674728087880728
Config_7211,0.540252413450968,0.37068449377206597,0.480190840413815,0.5336608579101677,0.6596281087990156,0.4961041173183249,0.15927098392053785,0.4947323427350625,0.5068269334199473,0.30194978670777595,0.3753495584669559
Config_7212,0.7194162271146152,0.4112933199331998,0.19925636754253567,0.6831443719567828,0.612394995203031,0.3898754430232093,0.17626271776458258,0.534126990699111,0.5459936157480075,0.33599380992362865,0.3293974525326196
Config_7213,0.6343732396412258,0.3904796280900988,0.5554707223903222,0.6012683225774794,0.7198367654585648,0.3401156305195062,0.16841462046209071,0.513723746001372,0.5261227860379102,0.2873972261186828,0.30148760324691176
Config_7214,0.5913137658975274,0.35757457278055554,0.3540333834317071,0.5678864493146462,0.6250162686457236,0.29103783720769477,0.1504323548341375,0.5503174631098664,0.5169331427701559,0.3082422866367499,0.3609459089414626
Config_7215,0.6755992729613475,0.3810009681152233,0.6094407187301412,0.494157604981591,0.6473272699611452,0.3675906379501399,0.18097998727798434,0.5231527949416097,0.49372825289006056,0.2953312233071626,0.4091951417381642
Config_7216,0.4607960807224507,0.42717089671149405,0.44491385805098405,0.6374642817311842,0.5951721900384064,0.45770087949011984,0.16430963373472818,0.482447102331556,0.5354295660372556,0.32288396530271324,0.3396728691422023
Config_7217,0.4865792591880397,0.3834038973284309,0.28052227129353147,0.5761776798945181,0.6278860191094028,0.40550658185640187,0.1773430121131365,0.502229713136492,0.5431406817966994,0.2682700592289194,0.2713095473250712
Config_7218,0.6861212951837775,0.4333530747958959,0.4888980665181486,0.24638733284134,0.6813167214698765,0.25721572722173847,0.16068717796987858,0.5452440236784943,0.5039717740237903,0.3066634137409317,0.3421801452268354
Config_7219,0.602513052241932,0.4027457607899527,0.4162171557541808,0.5049134270090703,0.600313698536383,0.3614397524732054,0.1913840552082297,0.5207132388181346,0.5238505728390305,0.2935293493911697,0.36408908669745915
Config_7220,0.6446806302974398,0.3412312569672594,0.524971910752464,0.609885891481176,0.6389554954318685,0.38453936139673717,0.17323055267165965,0.5311265230313645,0.5330391901122516,0.33158801319412345,0.33203755748733305
Config_7221,0.5543462841685968,0.41456777517982846,0.6288201733405447,0.5424947441381912,0.6631229268473215,0.4267091364466936,0.18240479864803,0.43842511820448093,0.5145420298087074,0.31314795660504274,0.35244583470404717
Config_7222,0.5247330306627016,0.36779609360231214,0.4356873857838405,0.4824801799144428,0.6981839805565737,0.43813953396500066,0.17522363507528085,0.5160162816433207,0.5284019237577279,0.2788642080863303,0.35798450687474004
Config_7223,0.6239576574290141,0.4658919666987111,0.33612541757480296,0.7389569345270015,0.6563457529699162,0.3951257016041851,0.18587909222288998,0.49732834335313175,0.509515771127125,0.2970577412428474,0.33715740646639947
Config_7224,0.5796544812314389,0.3785488611188253,0.695412975985275,0.41448758463410423,0.588922846962107,0.3734471181218147,0.17130067367780358,0.4859303355645019,0.5378931045649986,0.3428063035193269,0.37118224724095844
Config_7225,0.7578733598171409,0.422299698234993,0.47149375774750246,0.5928160365009258,0.6444946104025281,0.4653390034908874,0.1447583735432765,0.5256816739015238,0.49752248478716343,0.30352688173766673,0.3266757822324104
Config_7226,0.6652298592247241,0.35325881599664544,0.3945958625495713,0.5245211701455426,0.6710626744198628,0.3085712590511489,0.16317902595194222,0.5068911452022452,0.566079783953823,0.2895994702145677,0.3472323111412865
Config_7227,0.42429521396061876,0.39766884802602137,0.5447660707756274,0.670109213979426,0.622063473048121,0.41594371911422684,0.17968188286217782,0.5570027478199525,0.5192705545183041,0.31669500025012964,0.2954289568712214
Config_7228,0.44454899926892205,0.3747353529380349,0.4212431447891171,0.5720350625797692,0.645903647273422,0.4029161297401336,0.1698641559961137,0.4710732698632329,0.5631906134610285,0.30115468842891413,0.3307262498827625
Config_7229,0.5855495984372336,0.39403437017911547,0.29896242537920054,0.642439203419996,0.6733356929105773,0.4474350785084333,0.16134630893312496,0.5391664190607347,0.49568811004372404,0.28621234162331904,0.3511192286149893
Config_7230,0.6291832015296303,0.3630559237698594,0.6405077448944804,0.5381108084911381,0.6348406724621081,0.42397034231503633,0.16591009492461814,0.5269880021056318,0.5474982428724775,0.3074509401397023,0.31932404486010063
Config_7231,0.713615981893194,0.38459225987290896,0.3760327632026712,0.4463953374366937,0.6579638741217275,0.47867802351517175,0.1737207428408014,0.5615325154301509,0.5272606088844376,0.29444100402874734,0.34092656356030776
Config_7232,0.53270148926066,0.4373240462562047,0.5297600264206862,0.605552511588422,0.6106074610374108,0.38182714280278424,0.15475844719783224,0.5080355121574075,0.4709051456578827,0.32174451022000367,0.4407231659140326
Config_7233,0.5609826896531996,0.3194544257473924,0.3455125085003006,0.6641029448860021,0.5748554416265949,0.3705509490543351,0.16792493035629197,0.547640583408345,0.5542675569726855,0.3043113979579008,0.3898549881956034
Config_7234,0.649814243404614,0.40975486066937583,0.4403336548744066,0.3996885194401548,0.6174167373338052,0.4133149070521273,0.15850155135887095,0.4805412303657249,0.4867459356732172,0.2906327622358714,0.3125022993594051
Config_7235,0.6079758816195141,0.37978219785458933,0.5500352005584649,0.72653020839944,0.6845597267685151,0.4351965858818218,0.16375187189715196,0.4933851208332839,0.5789439595964884,0.3106524607066025,0.34595960475291915
Config_7236,0.4973618106135988,0.39890814808359326,0.737937955134877,0.47619399121134787,0.6517139488310472,0.3925090387127561,0.1481940336336096,0.5125847191612452,0.502465772058586,0.3267205954551471,0.32527634855390547
