,BB textfield,Seat tube length,Stack,Head tube upper extension2,Seat angle,CS textfield,FCD textfield,Seat tube extension2,Head tube lower extension2,Head angle,Saddle height,ERD rear,Wheel width rear,Dropout spacing,SPOKES composite front,SPOKES front,Wheel diameter front,SAME_SIZED_FRONT_AND_REAR,BSD front,Wheel diameter rear,SPOKES rear,Wheel width front,SPOKES composite rear,ERD front,BSD rear,SBLADEW front,SBLADEW rear,FORK0R,FORK0L,Saddle P,Saddle thickness,Saddle angle,Saddle J,Saddle H,Saddle E,SADDLETIPtoMIDDLE,Saddle length,Seatpost setback,Seatpost LENGTH,Lower stack height,Upper stack height,Headset spacers,Stem angle,CLAMPOFFSET,StemX,StemY,StemG,Collar height,Stem length,AEROF,Hand horizontal,Pad vertical,Display AEROBARS,Hand vertical,HBARRISE,MtnBar angle,Mountain bar sweep,MTNDROP,HBARTHETA,Mountain bar rise,Handlebar angle,Bullhorn reach,BULLTHETA,Road bar reach,BULLRADIUS2,Road bar drop,Brake lever position,Bullhorn drop,Bullhorn rise,Bullhorn angle,HBAREXTEND,HBARRAD1,HBARRAD2,Down tube front diameter,Down tube rear dia2,Down tube front dia2,Down tube rear diameter,Seat tube leading edge textfield,BB length,Seat tube chord length textfield,Top tube rear diameter,Down tube leading edge,Head tube diameter,DOWNTUBE Wheel cut,Wheel cut,Down tube aero diameter,Top tube rear dia2,Top tube front dia2,BB diameter,Head tube chord,Seat tube diameter,OFFSET_AT_BB st,Top tube front diameter,Head tube d,Head tube B,Head tube E,Head tube D,OFFSET_AT_BB dt,CHAINSTAYOFFSET,CHAINSTAYAUXrearDIAMETER,Chain stay horizontal diameter,Chain stay position on BB,Chain stay taper,Chain stay back diameter,Chain stay vertical diameter,CHAINSTAYbrdgdia1,CHAINSTAYbrdgshift,CHAINSTAYbrdgCheck,Seat stay junction0,Seat stay bottom diameter,SEATSTAY_HF,SSTopZOFFSET,SEATSTAY_HR,SEATSTAYTAPERLENGTH,SEATSTAYbrdgdia1,SEATSTAYbrdgoffset,bottle SEATTUBE0 WBX,bottle SEATTUBE0 WBY,bottle SEATTUBE0 CAGE,bottle DOWNTUBE0 X,bottle DOWNTUBE0 CAGE,bottle DOWNTUBE0 WBY,bottle DOWNTUBE0 WBX,bottle SEATTUBE0 X,Front Fender clearance,Front fender end angle,Front Fender include,Rear Fender include,Rear fender end angle,Fender clearance,Rear fender start angle,Front fender start angle,FDDIST,SPIDER_DIAMETER,Crank length,Number of cogs,Crank Q factor,PEDAL_LENGTH,Teeth on cog 2,Teeth on cog 3,Teeth on cog 4,Teeth on cog 5,Teeth on cog 6,Teeth on cog 7,Teeth on cog 8,Teeth on cog 9,Pedal width,Teeth on cog 10,Number of chainrings,Teeth on chainring 0,Teeth on chainring 1,Teeth on chainring 2,CassZ,CassT,CassA,Teeth on cog 11,Display RACK,Dropout spacing style,RIM_STYLE front,RIM_STYLE rear,Fork type,HEADSETprofile,Stem kind,Aerobar style,Brake lever brand,Handlebar style,TRACK_ERGO,Head tube type,Seat tube type,Top tube type,bottle SEATTUBE0 show,bottle DOWNTUBE0 show,BELTorCHAIN,MOUNT_TYPE,BRAZEonFDTYPE,DIRECTMOUNTFDTYPE,CLAMPFDTYPE,spc type
11,105.0,562.0,565.6,33.6,75.0,480.0,593.7,43.4,43.7,75.0,785.0,550.0,93.0,135.0,1,8,750.0,True,559.0,750.0,8,93.0,1,550.0,559.0,80.0,80.0,45.0,403.0,10.0,52.0,0.0,50.0,30.0,24.0,148.0,278.0,21.0,400,13.7,17.7,10.0,35.0,0.0,100,145.0,16.0,45.0,50.0,30,170,20.0,False,30,0.0,10.0,16.4,-0.0,68.0,8.0,17.0,150,40,87.0,30,139.0,31,10.0,50.0,8.0,29.0,50.0,40.0,32.0,36.0,32.0,36.0,19.1,68.0,60.0,33.0,19.1,33.0,0,692.0,54.9,33.0,25.4,33.0,60,27.5,0.0,25.4,36.0,30.0,8.0,45.0,0.0,0.0,22.2,22.2,14.0,200.0,22.2,22.2,18.0,350.0,False,55.0,22.2,22.2,25.0,22.2,300,16.0,0,15,14.0,1,218.0,1,14.0,15.0,159,10.0,190.0,False,False,148.0,10.0,-8.0,90.0,146,95.0,175.0,0,140.0,100.0,13,15,17,19,21,23,25,27,95.0,30,0,36,36,24,8.0,1.6,3.95,0,False,1,SPOKED,SPOKED,1,0,0,1,CAMPAGNOLO,1,0,1,1,0,False,False,1,BRAZEON,FD9000F,FDM9000D,FD9000B,0
12,57.5,457.0,565.6,24.2,73.0,444.0,657.8,70.9,50.0,71.0,830.0,582.0,57.0,135.0,1,7,745.0,True,622.0,745.0,7,57.0,1,582.0,622.0,80.0,80.0,50.0,375.0,-10.0,55.0,1.2722218725854067e-14,40.0,30.0,28.0,165.0,298.0,21.0,300,4.0,8.0,10.0,0.0,0.0,100,145.0,16.0,40.0,80.0,30,170,20.0,False,30,0.0,350.0,16.4,-10.0,68.0,10.0,4.000000000000012,150,40,87.0,110,139.0,46,10.0,50.0,4.0,29.0,50.0,40.0,38.1,34.9,38.1,34.9,19.1,68.0,60.0,34.9,19.1,50.0,0,692.0,54.9,34.9,25.4,40.0,60,31.8,0.0,25.4,36.0,30.0,8.0,45.0,0.0,0.0,18.0,18.0,15.0,200.0,18.0,26.0,18.0,350.0,False,55.0,17.0,18.6,8.0,17.0,200,16.0,0,15,14.0,1,220.0,0,14.0,15.0,176,10.0,180.0,False,False,160.0,10.0,-10.0,95.0,146,148.0,175.0,8,140.0,100.0,15,17,19,22,26,30,34,23,65.0,25,0,39,32,22,8.0,1.6,3.95,0,False,1,SPOKED,SPOKED,1,1,0,1,CAMPAGNOLO,1,0,1,2,0,False,False,1,BRAZEON,FD9000F,FDM9000D,FD9000B,0
13,67.0,588.7,565.6,50.0,72.5,430.0,580.3,28.7,50.0,73.0,768.0,600.0,35.0,130.0,1,6,689.0,False,622.0,689.0,6,35.0,1,600.0,622.0,80.0,80.0,45.0,403.0,-10.0,55.0,0.0,40.0,30.0,28.0,165.0,298.0,20.0,300,4.0,8.0,15.0,-10.0,0.0,100,145.0,16.0,40.0,120.0,30,170,20.0,False,30,0.0,0.0,16.4,-0.0,60.0,0.0,9.0,150,40,80.0,30,139.0,43,10.0,50.0,10.0,29.0,60.0,80.0,42.0,34.9,42.0,34.9,19.1,68.0,60.0,30.0,19.1,45.0,0,692.0,54.9,30.0,35.0,40.0,60,34.0,0.0,35.0,36.0,30.0,8.0,45.0,0.0,0.0,17.0,18.1,15.0,200.0,17.0,29.7,18.0,350.0,False,45.0,13.0,17.0,7.0,13.0,200,16.0,0,15,14.0,1,206.0,1,14.0,15.0,182,20.0,190.0,False,False,180.0,20.0,-10.0,80.0,146,150.0,172.5,9,140.0,81.0,13,15,17,19,21,23,25,28,89.0,25,1,53,39,24,8.0,1.6,3.95,0,False,2,SPOKED,SPOKED,0,1,0,1,SHIMANO,0,0,1,2,1,False,False,1,BRAZEON,FD9000F,FDM9000D,FD9000B,0
14,72.0,610.0,565.6,33.2,73.5,409.43,614.4,28.6,51.2,72.5,807.0,582.0,23.0,130.0,1,8,674.0,False,622.0,674.0,8,23.0,1,582.0,622.0,80.0,80.0,45.0,375.0,-10.0,55.0,-0.6254292517765456,40.0,30.0,28.0,165.0,298.0,21.0,300,13.7,24.8,10.0,-17.0,0.0,100,145.0,16.0,40.0,117.0,30,170,20.0,False,30,0.0,0.0,16.4,-10.0,60.0,10.0,15.0,150,40,40.0,30,120.0,52,10.0,50.0,10.0,70.0,50.0,40.0,43.1,59.0,43.1,59.0,19.1,68.0,60.0,31.8,19.1,45.0,0,692.0,54.9,31.8,25.4,40.0,60,33.4,0.0,25.4,36.0,30.0,8.0,45.0,0.0,0.0,17.0,18.1,15.0,200.0,17.0,29.7,18.0,350.0,False,45.0,13.0,17.0,7.0,13.0,200,16.0,0,15,14.0,1,202.0,1,14.0,15.0,190,20.0,190.0,False,False,180.0,20.0,-10.0,80.0,146,148.0,170.0,9,140.0,81.0,13,15,17,19,21,23,25,28,89.0,25,1,50,34,22,8.0,1.6,3.95,0,False,2,SPOKED,SPOKED,0,0,0,1,SHIMANO,0,0,1,2,0,False,False,1,BRAZEON,FD9000F,FDM9000D,FD9000B,0
15,50.0,480.0,565.6,28.5,73.5,387.57,569.9,19.0,35.0,72.0,605.0,590.0,23.0,130.0,1,8,640.0,True,600.0,640.0,8,23.0,1,590.0,600.0,80.0,80.0,60.0,330.0,-10.0,55.0,1.0000000000000933,40.0,30.0,28.0,165.0,298.0,21.0,140,12.9,24.5,10.0,-20.0,0.0,100,145.0,16.0,22.0,70.0,30,170,20.0,False,30,0.0,20.0,16.4,-10.0,70.0,10.0,10.000000000000108,150,40,75.0,30,123.0,58,10.0,50.0,8.0,30.0,70.0,70.0,32.0,36.0,32.0,36.0,19.1,68.0,60.0,25.4,19.1,28.6,0,692.0,54.9,25.4,25.4,38.1,60,28.6,0.0,25.4,36.0,30.0,8.0,45.0,0.0,0.0,12.5,22.2,15.0,300.0,12.5,22.2,18.0,350.0,False,40.0,10.5,14.0,10.6,10.5,300,16.0,0,15,14.0,0,200.0,0,14.0,15.0,140,10.0,210.0,False,False,180.0,10.0,-8.0,55.0,146,120.0,170.0,9,140.0,100.0,14,16,17,18,19,20,21,22,65.0,25,1,52,42,22,8.0,1.78,4.34,0,False,2,SPOKED,SPOKED,0,0,0,1,CAMPAGNOLO,0,0,1,1,0,False,False,1,BRAZEON,FD9000F,FDM9000D,FD9000B,0
16,20.0,480.0,565.6,40.0,72.0,425.0,683.9,50.0,40.0,67.99999999999991,755.0,519.0,55.8,135.0,1,7,670.0,True,559.0,670.0,7,55.8,1,519.0,559.0,80.0,80.0,45.0,403.0,10.0,52.0,-1.0,50.0,30.0,34.0,148.0,278.0,0.0,300,12.0,16.0,10.0,12.0,0.0,100,145.0,16.0,40.0,90.0,30,170,20.0,False,30,0.0,0.0,37.0,-0.0,68.0,14.0,14.999999999999968,150,40,87.0,30,139.0,46,10.0,50.0,15.0,29.0,50.0,40.0,38.1,34.9,38.1,34.9,19.1,100.0,60.0,30.0,19.1,40.0,0,692.0,54.9,30.0,25.4,30.0,60,30.0,0.0,25.4,36.0,30.0,8.0,45.0,0.0,0.0,17.0,20.8,15.0,200.0,17.0,29.7,18.0,350.0,False,45.0,17.0,20.0,11.2,20.0,200,16.0,0,15,14.0,0,220.0,0,14.0,15.0,110,20.0,190.0,False,False,180.0,20.0,-10.0,80.0,146,148.0,175.0,8,140.0,81.0,14,16,19,22,26,28,34,36,70.0,25,1,36,22,22,8.0,1.78,4.34,0,False,1,SPOKED,SPOKED,1,0,0,1,SHIMANO,1,0,1,1,0,False,False,1,BRAZEON,FD9000F,FDM9000D,FD9000B,0
17,25.0,482.8,565.6,32.5,74.0,355.0,565.1,37.8,32.9,75.0,733.0,519.0,49.5,120.0,1,7,670.0,True,559.0,670.0,7,49.5,1,519.0,559.0,80.0,80.0,20.0,380.0,10.0,52.0,0.0,50.0,30.0,24.0,148.0,278.0,11.0,270,13.7,24.8,10.0,0.0,0.0,100,145.0,16.0,26.0,100.0,30,170,20.0,False,30,0.0,-10.0,16.4,-0.0,68.0,0.0,17.0,150,40,87.0,30,139.0,31,10.0,50.0,8.0,29.0,50.0,40.0,32.0,36.0,32.0,36.0,19.1,68.0,60.0,25.4,19.1,33.0,0,692.0,54.9,25.4,25.4,38.1,60,28.6,0.0,25.4,36.0,30.0,8.0,45.0,0.0,0.0,12.5,23.0,14.0,360.0,12.5,25.0,18.0,350.0,False,45.0,10.5,17.0,25.0,15.5,300,16.0,0,15,14.0,1,168.0,1,14.0,15.0,168,10.0,190.0,False,False,148.0,10.0,-8.0,90.0,146,95.0,170.0,0,140.0,100.0,13,15,17,19,21,23,25,27,95.0,30,0,36,36,24,8.0,3.175,5.0,0,False,3,SPOKED,SPOKED,0,0,0,1,CAMPAGNOLO,1,0,1,1,0,False,False,1,BRAZEON,FD9000F,FDM9000D,FD9000B,0
18,55.0,482.6,565.6,26.8,74.5,450.0,684.5,50.4,50.9,70.5,718.0,519.0,55.8,135.0,1,7,670.0,True,559.0,670.0,7,55.8,1,519.0,559.0,80.0,80.0,45.0,403.0,10.0,52.0,0.0,50.0,30.0,34.0,148.0,278.0,20.0,330,13.0,18.0,15.0,0.0,0.0,100,145.0,16.0,40.0,140.0,30,170,20.0,False,30,0.0,4.0,16.4,-10.0,68.0,10.0,4.0,150,40,87.0,110,139.0,46,10.0,50.0,4.0,29.0,50.0,40.0,38.1,34.9,38.1,34.9,19.1,68.0,60.0,33.0,19.1,45.0,0,692.0,54.9,33.0,25.4,40.0,60,31.8,0.0,25.4,36.0,30.0,8.0,45.0,0.0,0.0,18.0,18.0,15.0,200.0,18.0,26.0,18.0,350.0,False,45.0,17.0,18.6,8.0,17.0,200,16.0,0,15,14.0,1,220.0,0,14.0,15.0,175,20.0,190.0,False,False,180.0,20.0,-10.0,80.0,146,148.0,172.5,6,140.0,81.0,15,17,19,22,26,30,34,23,43.0,25,2,42,32,22,8.0,3.175,5.0,0,False,1,SPOKED,SPOKED,1,0,0,1,CAMPAGNOLO,1,0,1,1,0,False,True,1,BRAZEON,FD9000F,FDM9000D,FD9000B,0
19,70.5,690.0,565.6,20.1,75.0,400.0,600.1,265.0,44.2,75.0,724.0,582.0,21.0,130.0,1,2,674.0,False,622.0,671.0,4,23.0,1,582.0,622.0,80.0,80.0,40.0,375.0,-10.0,55.0,0.0,40.0,30.0,28.0,165.0,298.0,0.0,300,5.0,10.0,5.0,-10.0,0.0,100,145.0,16.0,40.0,100.0,30,170,20.0,False,30,0.0,0.0,16.4,-10.0,68.0,10.0,10.0,150,40,87.0,30,139.0,54,10.0,50.0,10.0,29.0,50.0,40.0,38.1,34.9,38.1,34.9,19.1,68.0,65.0,20.0,19.1,55.0,0,692.0,80.0,20.0,35.0,90.0,110,31.8,0.0,35.0,40.0,30.0,8.0,45.0,-25.0,0.0,17.0,18.1,15.0,325.0,17.0,75.0,18.0,350.0,False,380.0,13.0,25.0,7.0,13.0,200,16.0,0,15,14.0,0,211.6,0,14.0,15.0,190,20.0,190.0,False,False,180.0,20.0,-10.0,80.0,146,130.0,175.0,9,140.0,81.0,14,15,16,17,19,21,23,25,89.0,25,1,54,40,22,8.0,1.6,3.95,0,False,2,SPOKED,SPOKED,0,2,0,1,SHIMANO,0,0,0,0,1,False,False,1,BRAZEON,FD9000F,FDM9000D,FD9000B,0
20,14.0,482.8,565.6,32.5,74.0,355.0,565.9,37.8,32.8,75.0,733.0,519.0,38.1,120.0,1,11,643.0,False,559.0,628.0,7,38.0,1,519.0,559.0,80.0,80.0,20.0,380.0,10.0,52.0,0.0,50.0,30.0,24.0,148.0,278.0,11.0,270,13.7,24.8,10.0,0.0,0.0,100,145.0,16.0,26.0,100.0,30,170,20.0,False,30,0.0,-10.0,16.4,-0.0,68.0,0.0,17.0,150,40,87.0,30,139.0,31,10.0,50.0,8.0,29.0,50.0,40.0,32.0,36.0,32.0,36.0,19.1,68.0,60.0,25.4,19.1,33.0,0,692.0,54.9,25.4,25.4,38.1,60,28.6,0.0,25.4,36.0,30.0,8.0,45.0,0.0,0.0,12.5,23.0,14.0,360.0,12.5,25.0,18.0,350.0,False,380.0,10.5,17.0,25.0,15.5,300,16.0,0,15,13.8,1,200.0,1,14.0,15.0,196,10.0,190.0,False,False,148.0,10.0,-8.0,90.0,146,95.0,170.0,0,140.0,85.0,13,15,17,19,21,23,25,27,60.0,30,0,32,36,24,8.0,1.6,3.95,0,False,3,SPOKED,SPOKED,0,0,0,1,CAMPAGNOLO,1,0,1,1,0,False,False,1,BRAZEON,FD9000F,FDM9000D,FD9000B,0
21,77.0,640.8,565.6,39.9,73.0,442.44,590.0,40.8,43.4,71.5,712.0,582.0,35.0,130.0,1,7,689.0,True,622.0,689.0,7,35.0,1,582.0,622.0,80.0,80.0,52.0,380.0,10.0,52.0,1.0,50.0,30.0,34.0,148.0,278.0,21.0,300,12.9,24.5,25.0,36.0,0.0,100,145.0,16.0,40.0,100.0,30,170,20.0,False,30,0.0,16.0,16.4,-10.0,68.0,10.0,15.0,150,40,87.0,110,139.0,61,10.0,50.0,8.0,29.0,50.0,40.0,32.0,36.0,32.0,36.0,19.1,68.0,60.0,28.6,19.1,31.8,0,692.0,54.9,28.6,25.4,38.1,60,28.6,0.0,25.4,36.0,30.0,8.0,45.0,0.0,0.0,12.5,22.2,16.0,200.0,12.5,30.0,18.0,350.0,False,65.0,11.3,14.0,10.6,10.5,200,16.0,0,15,14.0,0,220.0,0,14.0,15.0,120,15.0,220.0,False,False,150.0,15.0,-10.0,90.0,146,150.0,175.0,9,140.0,100.0,15,17,19,21,23,25,28,32,85.0,25,0,50,36,24,8.0,1.6,3.95,0,True,2,SPOKED,SPOKED,0,0,0,1,SHIMANO,1,0,1,1,0,True,True,1,BRAZEON,FD9000F,FDM9000D,FD9000B,0
22,50.0,530.0,565.6,27.0,74.5,422.0,686.7,60.6,45.8,73.0,776.0,582.0,55.8,135.0,1,7,736.0,True,622.0,736.0,7,55.8,1,582.0,622.0,80.0,80.0,45.0,403.0,10.0,52.0,-1.6856939811756653e-13,50.0,30.0,34.0,148.0,278.0,21.0,300,12.0,16.0,25.0,10.0,0.0,100,145.0,16.0,45.0,80.0,30,170,20.0,False,30,0.0,350.0,16.4,-0.0,40.0,180.0,23.9999999999998,150,40,87.0,30,150.0,38,10.0,50.0,4.0,50.0,60.0,90.0,38.1,34.9,38.1,34.9,19.1,68.0,60.0,34.9,19.1,45.0,0,692.0,54.9,34.9,25.4,50.0,60,31.8,0.0,25.4,36.0,30.0,8.0,45.0,0.0,0.0,18.0,18.0,15.0,200.0,18.0,26.0,18.0,350.0,False,65.0,17.0,18.6,8.0,17.0,200,16.0,0,15,14.0,1,220.0,0,14.0,15.0,185,10.0,180.0,False,False,160.0,10.0,-10.0,95.0,146,112.0,175.0,0,140.0,110.0,15,17,19,22,26,30,34,23,90.0,25,0,32,32,22,8.0,1.6,3.95,0,False,1,SPOKED,SPOKED,1,0,0,1,CAMPAGNOLO,0,1,1,1,0,False,False,1,BRAZEON,FD9000F,FDM9000D,FD9000B,0
23,-10.0,490.5,565.6,36.1,74.0,410.0,608.6,40.5,49.8,74.0,600.0,519.0,55.0,120.0,1,8,670.0,False,559.0,670.0,8,60.0,1,519.0,559.0,80.0,80.0,15.0,425.0,10.0,52.0,7.0,50.0,30.0,34.0,110.0,210.0,11.0,270,1.0,10.0,10.0,0.0,0.0,100,145.0,16.0,27.0,53.0,30,170,20.0,False,30,0.0,15.0,10.0,-0.0,68.0,90.0,17.0,150,40,87.0,30,139.0,31,10.0,50.0,8.0,29.0,50.0,40.0,32.0,36.0,32.0,36.0,19.1,68.0,60.0,25.4,19.1,33.0,0,692.0,54.9,25.4,25.4,39.0,60,25.4,0.0,25.4,36.0,30.0,8.0,45.0,0.0,0.0,12.5,23.0,14.0,360.0,12.5,25.0,18.0,350.0,False,65.0,10.5,17.0,25.0,15.5,300,16.0,0,15,12.4,1,188.0,1,12.4,15.0,206,10.0,190.0,False,False,148.0,10.0,-8.0,90.0,146,95.0,175.0,0,140.0,85.0,13,15,17,19,21,23,25,27,60.0,30,0,30,36,24,8.0,1.6,3.95,0,False,3,SPOKED,SPOKED,0,2,0,1,CAMPAGNOLO,1,0,1,1,0,False,False,1,BRAZEON,FD9000F,FDM9000D,FD9000B,0
24,73.0,465.0,565.6,35.4,74.0,405.0,587.4,54.9,59.1,72.0,728.0,582.0,23.0,130.0,1,7,674.0,False,622.0,674.0,7,23.0,1,582.0,622.0,80.0,80.0,45.0,375.0,-10.0,55.0,-2.0,40.0,30.0,28.0,165.0,298.0,21.0,300,2.0,2.0,25.0,-10.0,0.0,100,145.0,16.0,40.0,90.0,30,170,20.0,False,30,0.0,0.0,16.4,-10.0,65.0,10.0,20.0,150,40,87.0,30,139.0,68,10.0,50.0,10.0,29.0,50.0,40.0,44.3,44.3,44.3,44.3,19.1,68.0,60.0,31.8,19.1,50.0,0,692.0,54.9,31.8,25.4,40.0,60,32.0,0.0,25.4,40.0,30.0,9.0,50.0,0.0,0.0,17.0,18.1,15.0,215.0,20.0,33.0,18.0,350.0,False,77.0,13.0,17.0,7.0,13.0,200,16.0,0,15,14.0,1,200.0,1,14.0,15.0,200,20.0,190.0,False,False,180.0,20.0,-10.0,80.0,146,150.0,172.5,7,140.0,81.0,15,17,19,21,23,25,25,28,89.0,25,1,53,38,24,8.0,1.6,3.95,0,False,2,SPOKED,SPOKED,0,3,0,0,SHIMANO,0,0,2,1,0,False,False,1,BRAZEON,FD9000F,FDM9000D,FD9000B,0
25,-14.5,265.0,565.6,15.0,74.5,350.0,598.3,25.0,35.0,74.0,330.0,467.0,25.4,110.0,1,7,611.0,True,507.0,611.0,7,25.4,1,467.0,507.0,80.0,80.0,45.0,403.0,10.0,50.0,23.0,50.0,40.0,35.0,135.0,240.0,0.0,100,15.0,10.0,5.0,-10.0,0.0,100,145.0,16.0,30.0,53.0,30,170,20.0,False,30,0.0,17.0,16.4,10.0,68.0,75.0,4.0,150,40,87.0,30,139.0,46,10.0,50.0,4.0,29.0,50.0,40.0,38.1,34.9,38.1,34.9,19.1,68.0,60.0,33.0,19.1,45.0,0,692.0,54.9,33.0,25.4,40.0,60,31.8,0.0,25.4,36.0,30.0,8.0,45.0,0.0,0.0,18.0,18.0,15.0,200.0,18.0,26.0,18.0,350.0,False,45.0,20.0,18.6,8.0,17.0,200,16.0,0,15,14.0,1,200.0,1,14.0,15.0,200,20.0,190.0,False,False,180.0,20.0,-10.0,80.0,146,80.0,165.0,0,100.0,81.0,13,15,17,19,21,23,25,27,70.0,30,0,25,32,22,8.0,1.6,3.95,0,False,0,SPOKED,SPOKED,1,0,0,1,CAMPAGNOLO,1,0,1,1,0,False,False,1,BRAZEON,FD9000F,FDM9000D,FD9000B,0
26,57.0,530.0,565.6,44.3,75.0,395.0,602.4,34.5,45.6,74.0,724.0,582.0,23.0,120.0,1,7,674.0,True,622.0,674.0,7,23.0,1,582.0,622.0,80.0,80.0,45.0,375.0,-10.0,55.0,0.0,40.0,30.0,28.0,165.0,298.0,16.0,330,13.7,24.8,40.0,-13.0,0.0,100,145.0,16.0,40.0,120.0,30,170,20.0,False,30,0.0,2.0,16.4,-0.0,68.0,50.0,15.0,150,40,87.0,30,139.0,52,10.0,50.0,10.0,29.0,50.0,40.0,38.1,34.9,38.1,34.9,19.1,68.0,60.0,31.8,19.1,45.0,0,692.0,54.9,31.8,25.4,40.0,60,31.8,0.0,25.4,36.0,30.0,8.0,45.0,0.0,0.0,17.0,18.1,15.0,200.0,17.0,29.7,18.0,350.0,False,45.0,13.0,17.0,7.0,13.0,200,16.0,0,15,14.0,1,200.0,1,14.0,15.0,200,20.0,190.0,False,False,180.0,20.0,-10.0,80.0,146,150.0,170.0,0,140.0,81.0,13,15,17,19,21,23,25,27,89.0,30,0,44,39,24,8.0,3.175,5.0,0,False,3,SPOKED,SPOKED,0,0,0,1,CAMPAGNOLO,1,0,1,1,0,False,False,1,BRAZEON,FD9000F,FDM9000D,FD9000B,0
27,72.2,580.0,565.6,33.4,72.53453074346996,407.0,574.3,22.5,42.9,73.03453074346996,764.0,542.0,23.0,130.0,1,7,674.0,True,622.0,674.0,7,23.0,1,542.0,622.0,80.0,80.0,45.0,375.0,10.0,52.0,2.226388277024461e-14,50.0,30.0,34.0,150.0,275.0,20.0,300,12.0,12.0,20.0,-4.0,0.0,100,145.0,16.0,40.0,100.0,30,170,20.0,False,30,0.0,0.0,16.4,-10.0,68.0,10.0,15.000000000000025,150,40,87.0,30,139.0,51,10.0,50.0,10.0,29.0,50.0,40.0,38.1,0.0,38.1,0.0,19.1,68.0,60.0,31.0,19.1,36.0,0,692.0,54.9,31.0,25.4,40.0,60,31.0,0.0,25.4,36.0,30.0,8.0,45.0,0.0,0.0,17.0,18.1,15.0,200.0,17.0,29.7,18.0,350.0,False,25.0,13.0,17.0,9.0,13.0,200,16.0,0,15,14.0,1,200.0,0,14.0,15.0,182,20.0,190.0,False,False,180.0,20.0,-10.0,80.0,146,148.0,172.5,0,140.0,81.0,13,15,17,19,21,23,25,27,49.0,30,0,44,32,22,8.0,3.175,5.0,0,False,2,TRISPOKE,TRISPOKE,0,0,0,1,SHIMANO,0,0,1,1,0,False,False,1,BRAZEON,FD9000F,FDM9000D,FD9000B,0
28,43.0,520.0,565.6,27.0,73.0,425.0,680.3,62.0,70.0,70.0,753.0,544.0,42.0,135.0,1,7,699.0,True,584.0,699.0,7,42.0,1,544.0,584.0,80.0,80.0,25.0,408.0,10.0,52.0,-4.134721085902573e-14,50.0,30.0,34.0,148.0,278.0,21.0,400,0.0,0.0,20.0,-8.0,0.0,100,145.0,16.0,40.0,100.0,30,170,20.0,False,30,0.0,0.0,16.4,10.0,68.0,30.0,14.999999999999954,150,40,87.0,110,139.0,46,10.0,50.0,15.0,29.0,50.0,40.0,55.0,34.9,55.0,34.9,19.1,100.0,60.0,34.0,19.1,45.0,0,692.0,54.9,34.0,50.0,35.0,60,35.0,0.0,50.0,36.0,30.0,8.0,45.0,0.0,0.0,17.0,20.8,15.0,200.0,17.0,36.0,18.0,350.0,False,77.0,17.0,20.0,11.2,20.0,200,16.0,0,15,14.0,1,220.0,1,14.0,15.0,174,20.0,190.0,False,False,180.0,20.0,-10.0,80.0,146,109.0,175.0,9,180.0,81.0,15,17,19,22,25,28,32,36,70.0,25,2,42,32,22,8.0,3.175,5.0,0,False,1,SPOKED,SPOKED,1,0,0,1,SHIMANO,1,0,1,2,1,False,False,1,BRAZEON,FD9000F,FDM9000D,FD9000B,0
29,43.0,520.0,565.6,27.0,73.0,425.0,680.3,62.0,70.0,70.0,753.0,544.0,42.0,135.0,1,7,699.0,True,584.0,699.0,7,42.0,1,544.0,584.0,80.0,80.0,25.0,408.0,10.0,52.0,-4.134721085902573e-14,50.0,30.0,34.0,148.0,278.0,21.0,400,0.0,0.0,20.0,-8.0,0.0,100,145.0,16.0,40.0,100.0,30,170,20.0,False,30,0.0,0.0,16.4,10.0,68.0,30.0,14.999999999999954,150,40,87.0,110,139.0,46,10.0,50.0,15.0,29.0,50.0,40.0,55.0,34.9,55.0,34.9,19.1,100.0,60.0,34.0,19.1,45.0,0,692.0,54.9,34.0,50.0,35.0,60,35.0,0.0,50.0,36.0,30.0,8.0,45.0,0.0,0.0,17.0,20.8,15.0,200.0,17.0,36.0,18.0,350.0,False,72.0,17.0,20.0,11.2,20.0,200,16.0,0,15,14.0,1,224.0,1,14.0,15.0,174,20.0,190.0,False,False,180.0,20.0,-10.0,80.0,146,109.0,175.0,9,180.0,85.0,15,17,19,22,25,28,32,36,60.0,25,2,42,32,22,8.0,3.175,5.0,0,False,1,SPOKED,SPOKED,1,0,0,1,SHIMANO,1,0,1,2,1,False,False,1,BRAZEON,FD9000F,FDM9000D,FD9000B,0
